"","Participant.ID","ï..Start.Date","End.Date","Time.Scheduled","Duration..in.seconds.","Finished","Location...Lat","Location...Long","Survey","Question.1","Question.2","Question.3","Question.4","Question.5","Question.6","Question.7","Question.8","Question.9","Question.10.1","Question.10.2","Question.10.3","Question.10.4","Question.10.5","Question.11","Question.12","Question.13","Question.14","Question.15","Question.16","Question.17","Question.18","Question.19","Question.20","Question.21","Question.22","Question.23.1","Question.23.2","Question.23.3","Question.23.4","Question.23.5","Question.23.6","Question.23.7","Question.24.1","Question.24.2","Question.24.3","Question.24.4","Question.24.5","Question.24.6","Question.24.7","Question.25.1","Question.25.2","Question.25.3","Question.25.4","Question.25.5","Question.25.6","Question.25.7","Question.25.8","Question.25.9","Question.26.1","Question.26.2","Question.26.3","Question.26.4","Question.26.5","Question.26.6","Question.26.7","Question.26.8","Question.26.9","Question.27","StructureForSolitudeIndividual","Surveys.completed"
"61",68773,"12/21/2020 9:15PM","12/21/2020 9:16PM","12/21/2020 9:01PM - 12/21/2020 9:31PM",51.484,"Yes",0,0,"Participant 8",2,2,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,4.4,35
"62",68773,"12/22/2020 08:47AM","12/22/2020 08:48AM","12/22/2020 08:17AM - 12/22/2020 08:47AM",60.18,"Yes",0,0,"Participant 8",2,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,2,2,"2",2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4.4,35
"63",39760,"12/15/2020 12:27PM","12/15/2020 12:38PM","12/15/2020 12:17PM - 12/15/2020 12:47PM",671.183,"Yes",NA,NA,"Participant 1",1,1,2,NA,"3",2,1,"1",1,0,0,0,0,1,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3
"64",39760,"12/16/2020 7:38PM","12/16/2020 7:40PM","12/16/2020 7:18PM - 12/16/2020 7:48PM",116.547,"Yes",NA,NA,"Participant 1",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,"2",1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3
"65",39760,"12/17/2020 8:08PM","12/17/2020 8:09PM","12/17/2020 8:08PM - 12/17/2020 8:38PM",74.11,"Yes",NA,NA,"Participant 1",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,2,"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
"66",90063,"12/15/2020 10:11AM","12/15/2020 10:13AM","12/15/2020 09:59AM - 12/15/2020 10:29AM",115.616,"Yes",0,0,"Participant 2",1,1,2,NA,"1",2,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,3.6,12
"67",90063,"12/19/2020 11:48AM","12/19/2020 11:50AM","12/19/2020 11:40AM - 12/19/2020 12:10PM",63.929,"Yes",0,0,"Participant 2",1,1,2,NA,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3.6,12
"68",90063,"12/19/2020 4:23PM","12/19/2020 4:24PM","12/19/2020 3:57PM - 12/19/2020 4:27PM",54.14,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3.6,12
"69",90063,"12/20/2020 4:52PM","12/20/2020 4:53PM","12/20/2020 4:28PM - 12/20/2020 4:58PM",63.932,"Yes",0,0,"Participant 2",1,1,2,NA,"1",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3.6,12
"70",90063,"12/17/2020 9:53PM","12/17/2020 9:54PM","12/17/2020 9:32PM - 12/17/2020 10:02PM",91.892,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,3.6,12
"71",90063,"12/16/2020 09:03AM","12/16/2020 09:04AM","12/16/2020 08:36AM - 12/16/2020 09:06AM",54.243,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3.6,12
"72",90063,"12/16/2020 4:02PM","12/16/2020 4:03PM","12/16/2020 3:42PM - 12/16/2020 4:12PM",66.054,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,3.6,12
"73",90063,"12/21/2020 8:58PM","12/21/2020 8:59PM","12/21/2020 8:58PM - 12/21/2020 9:28PM",66.286,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3.6,12
"74",90063,"12/15/2020 3:56PM","12/15/2020 3:58PM","12/15/2020 3:54PM - 12/15/2020 4:24PM",76.367,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,3.6,12
"75",90063,"12/18/2020 7:44PM","12/18/2020 7:45PM","12/18/2020 7:01PM - 12/18/2020 7:31PM",86.991,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,3.6,12
"76",90063,"12/17/2020 12:54PM","12/17/2020 12:57PM","12/17/2020 12:54PM - 12/17/2020 1:24PM",136.297,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,3.6,12
"77",90063,"12/15/2020 1:06PM","12/15/2020 1:07PM","12/15/2020 12:46PM - 12/15/2020 1:16PM",85.796,"Yes",0,0,"Participant 2",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,3.6,12
"78",35271,"12/26/2020 9:53PM","12/26/2020 9:54PM","12/26/2020 9:32PM - 12/26/2020 10:02PM",63.982,"Yes",NA,NA,"Participant 3",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,2,"1",2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,11
"79",35271,"12/20/2020 10:27PM","12/20/2020 10:29PM","12/20/2020 10:27PM - 12/20/2020 10:57PM",122.589,"Yes",NA,NA,"Participant 3",1,1,2,NA,"2",2,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,4,11
"80",35271,"12/26/2020 4:28PM","12/26/2020 4:29PM","12/26/2020 4:20PM - 12/26/2020 4:50PM",86.129,"Yes",NA,NA,"Participant 3",1,1,2,NA,"2",1,1,"2",1,0,0,1,0,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,0,2,1,1,1,0,2,1,2,2,2,2,2,2,2,2,4,11
"81",35271,"12/25/2020 3:26PM","12/25/2020 3:27PM","12/25/2020 3:23PM - 12/25/2020 3:53PM",61.496,"Yes",NA,NA,"Participant 3",1,1,2,NA,"2",1,1,"2",2,0,0,1,0,0,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"82",35271,"12/21/2020 9:44PM","12/21/2020 9:46PM","12/21/2020 9:44PM - 12/21/2020 10:14PM",82.949,"Yes",NA,NA,"Participant 3",1,1,2,NA,"2",1,1,"1",1,0,0,1,0,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,11
"83",35271,"12/22/2020 10:20AM","12/22/2020 10:21AM","12/22/2020 09:59AM - 12/22/2020 10:29AM",77.025,"Yes",NA,NA,"Participant 3",1,1,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"84",35271,"12/23/2020 1:49PM","12/23/2020 1:51PM","12/23/2020 1:29PM - 12/23/2020 1:59PM",140.04,"Yes",NA,NA,"Participant 3",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,2,1,2,2,1,"2",1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"85",35271,"12/21/2020 1:34PM","12/21/2020 1:35PM","12/21/2020 1:17PM - 12/21/2020 1:47PM",86.942,"Yes",NA,NA,"Participant 3",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,2,"1",1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,4,11
"86",35271,"12/25/2020 6:10PM","12/25/2020 6:11PM","12/25/2020 5:50PM - 12/25/2020 6:20PM",62.97,"Yes",NA,NA,"Participant 3",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,1,2,"1",1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"87",35271,"12/25/2020 10:29PM","12/25/2020 10:30PM","12/25/2020 10:28PM - 12/25/2020 10:58PM",67.361,"Yes",NA,NA,"Participant 3",1,1,2,NA,"2",2,2,"2",1,0,0,1,0,0,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"88",35271,"12/26/2020 10:24AM","12/26/2020 10:30AM","12/26/2020 10:16AM - 12/26/2020 10:46AM",356.478,"Yes",NA,NA,"Participant 3",3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,1,1,1,1,1,"1",1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,11
"89",68328,"12/17/2020 6:06PM","12/17/2020 6:07PM","12/17/2020 5:44PM - 12/17/2020 6:14PM",60.439,"Yes",NA,NA,"Participant 4",1,1,1,1,"1",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2.6,5
"90",68328,"12/15/2020 9:32PM","12/15/2020 9:35PM","12/15/2020 9:33PM - 12/15/2020 10:03PM",147.044,"Yes",NA,NA,"Participant 4",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,2,2,2,"1",2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2.6,5
"91",68328,"12/16/2020 8:20PM","12/16/2020 8:21PM","12/16/2020 8:02PM - 12/16/2020 8:32PM",77.083,"Yes",NA,NA,"Participant 4",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,"1",1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2.6,5
"92",68328,"12/17/2020 10:40AM","12/17/2020 10:41AM","12/17/2020 10:29AM - 12/17/2020 10:59AM",56.15,"Yes",NA,NA,"Participant 4",1,1,1,1,"2",1,1,"1",1,0,0,0,1,1,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2.6,5
"93",68328,"12/19/2020 10:31AM","12/19/2020 10:32AM","12/19/2020 10:08AM - 12/19/2020 10:38AM",56.165,"Yes",NA,NA,"Participant 4",1,1,1,1,"1",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2.6,5
"94",97513,"12/17/2020 5:55PM","12/17/2020 5:56PM","12/17/2020 5:55PM - 12/17/2020 6:25PM",75.68,"Yes",0,0,"Participant 6",1,1,2,NA,"2",1,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,18
"95",97513,"12/18/2020 09:34AM","12/18/2020 09:35AM","12/18/2020 09:34AM - 12/18/2020 10:04AM",75.947,"Yes",0,0,"Participant 6",1,1,2,NA,"2",1,1,"1",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,18
"96",97513,"12/18/2020 11:50AM","12/18/2020 11:51AM","12/18/2020 11:50AM - 12/18/2020 12:20PM",61.8,"Yes",0,0,"Participant 6",1,1,2,NA,"2",2,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,3.6,18
"97",97513,"12/19/2020 10:00AM","12/19/2020 10:02AM","12/19/2020 10:00AM - 12/19/2020 10:30AM",131.971,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,1,"1",1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3.6,18
"98",97513,"12/19/2020 2:20PM","12/19/2020 2:21PM","12/19/2020 2:00PM - 12/19/2020 2:30PM",72.327,"Yes",0,0,"Participant 6",1,1,2,NA,"1",1,1,"2",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3.6,18
"99",97513,"12/20/2020 09:14AM","12/20/2020 09:15AM","12/20/2020 08:53AM - 12/20/2020 09:23AM",92.989,"Yes",0,0,"Participant 6",1,1,2,NA,"2",1,2,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"2",2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,3.6,18
"100",97513,"12/15/2020 3:48PM","12/15/2020 3:50PM","12/15/2020 3:48PM - 12/15/2020 4:18PM",84.496,"Yes",0,0,"Participant 6",1,1,2,NA,"1",2,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3.6,18
"101",97513,"12/20/2020 2:00PM","12/20/2020 2:01PM","12/20/2020 2:00PM - 12/20/2020 2:30PM",74.027,"Yes",0,0,"Participant 6",1,1,2,NA,"2",1,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,3.6,18
"102",97513,"12/20/2020 8:16PM","12/20/2020 8:22PM","12/20/2020 8:15PM - 12/20/2020 8:45PM",346.759,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,2,2,"1",1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,3.6,18
"103",97513,"12/21/2020 2:25PM","12/21/2020 2:26PM","12/21/2020 2:05PM - 12/21/2020 2:35PM",103.354,"Yes",0,0,"Participant 6",2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,2,2,1,"1",2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,3.6,18
"104",97513,"12/18/2020 3:09PM","12/18/2020 10:10PM","12/18/2020 3:09PM - 12/18/2020 3:39PM",25294.193,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,2,1,"2",2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,3.6,18
"105",97513,"12/16/2020 6:02PM","12/16/2020 6:03PM","12/16/2020 5:42PM - 12/16/2020 6:12PM",77.006,"Yes",0,0,"Participant 6",1,1,1,1,"2",2,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3.6,18
"106",97513,"12/16/2020 10:48PM","12/16/2020 10:52PM","12/16/2020 10:28PM - 12/16/2020 10:58PM",257.776,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,2,2,"1",1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,3.6,18
"107",97513,"12/21/2020 8:09PM","12/21/2020 8:10PM","12/21/2020 8:09PM - 12/21/2020 8:39PM",88.518,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,2,2,2,"1",2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3.6,18
"108",97513,"12/15/2020 10:21PM","12/15/2020 10:23PM","12/15/2020 9:50PM - 12/15/2020 10:20PM",110.245,"Yes",0,0,"Participant 6",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,2,2,2,"2",2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3.6,18
"109",97513,"12/20/2020 12:46PM","12/20/2020 12:47PM","12/20/2020 12:26PM - 12/20/2020 12:56PM",73.28,"Yes",0,0,"Participant 6",1,1,2,NA,"1",1,2,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,3.6,18
"110",97513,"12/15/2020 12:03PM","12/15/2020 12:05PM","12/15/2020 11:43AM - 12/15/2020 12:13PM",148.378,"Yes",0,0,"Participant 6",1,1,2,NA,"1",2,2,"2",1,0,0,1,0,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"2",2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3.6,18
"111",97513,"12/16/2020 4:10PM","12/16/2020 4:11PM","12/16/2020 3:50PM - 12/16/2020 4:20PM",88.018,"Yes",0,0,"Participant 6",1,1,2,NA,"2",2,1,"2",1,0,0,0,1,0,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3.6,18
"112",36631,"12/15/2020 6:46PM","12/15/2020 6:47PM","12/15/2020 6:46PM - 12/15/2020 7:16PM",79.566,"Yes",0,0,"Participant 7",2,1,1,1,"2",2,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"113",36631,"12/15/2020 9:10PM","12/15/2020 9:11PM","12/15/2020 9:10PM - 12/15/2020 9:40PM",77.244,"Yes",0,0,"Participant 7",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,2,"1",2,1,2,1,1,1,1,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,28
"114",36631,"12/16/2020 2:23PM","12/16/2020 2:25PM","12/16/2020 2:14PM - 12/16/2020 2:44PM",73.576,"Yes",0,0,"Participant 7",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"115",36631,"12/16/2020 7:29PM","12/16/2020 7:30PM","12/16/2020 7:09PM - 12/16/2020 7:39PM",82.72,"Yes",0,0,"Participant 7",1,2,1,1,"2",1,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"116",36631,"12/17/2020 09:33AM","12/17/2020 09:34AM","12/17/2020 09:33AM - 12/17/2020 10:03AM",101.047,"Yes",0,0,"Participant 7",1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,2,2,"2",2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"117",36631,"12/16/2020 11:08AM","12/16/2020 11:10AM","12/16/2020 11:20AM - 12/16/2020 11:50AM",93.168,"Yes",0,0,"Participant 7",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"118",36631,"12/15/2020 08:37AM","12/15/2020 08:39AM","12/15/2020 08:17AM - 12/15/2020 08:47AM",122.082,"Yes",0,0,"Participant 7",1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,2,"1",2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,28
"119",36631,"12/21/2020 9:15PM","12/21/2020 9:16PM","12/21/2020 9:13PM - 12/21/2020 9:43PM",42.503,"Yes",0,0,"Participant 7",1,1,2,NA,"1",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"120",36631,"12/18/2020 9:18PM","12/18/2020 9:19PM","12/18/2020 9:18PM - 12/18/2020 9:48PM",59.974,"Yes",0,0,"Participant 7",1,2,1,1,"2",1,1,"2",2,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"121",36631,"12/19/2020 10:00AM","12/19/2020 10:03AM","12/19/2020 09:30AM - 12/19/2020 10:00AM",159.719,"Yes",0,0,"Participant 7",1,2,2,NA,"2",2,1,"1",1,0,0,1,0,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",2,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
"122",36631,"12/19/2020 4:03PM","12/19/2020 4:04PM","12/19/2020 4:03PM - 12/19/2020 4:33PM",81.417,"Yes",0,0,"Participant 7",1,2,2,NA,"2",1,1,"1",1,0,0,0,1,0,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,1,"1",1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,28
